UID,prize,url,description,winningTicket,competitionId,winningWalletAddress,priority
0597114ffa7595c03a5042fd5a03d8c8,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",16148,d0ae28af86f50752fb17a3dafdd2a21f,,0
0598030057764963ef49280bef1ee0be,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",260,0d45479f039e2965b0575f1cb1ef2383,,0
05993c3a764c49a93d1a16f349c24191,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",5566,4a839afe031d1d38d3df156172fa1c04,,0
059a60185a555883a701e408cda1000b,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",141,7f46aab704feb31912265b2d7db8ecb5,,0
059d80f6c761404f48f863c745f728a3,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-21.png,"1000 winners will score $2 Site Credit each. It is a quick shot to get you back in the action, ready to make your next move. Start small, think big.",5991,043d138d488119377814c159a71ab92b,,29
059ed375d272550df580aedad1fc7a1e,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",2336,c00e5705213916e1490d2c992f6dfa1b,,0
05a2cfb12cb0cedee737d2659f555be1,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",67076,0b9c1ce2f2a70c754eb722b1bd01f021,,0
05a5194cee21d06de69db7be419be619,$100 SOL,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-09.png,"Ten prizes of $100 SOL. Stake it, ape it, or HODL it, the choice is yours.",1368,a7aa5d101e26db234b2bfa3e865c7512,,24
05a5ff5f2b15c5412511fc8155617857,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",73671,0b9c1ce2f2a70c754eb722b1bd01f021,,0
05a6dc55df079e0e9239fa1affa6eba2,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-21.png,"1000 winners will score $2 Site Credit each. It is a quick shot to get you back in the action, ready to make your next move. Start small, think big.",4689,043d138d488119377814c159a71ab92b,,29
05ac479e0844bbfcaca6080ffde10827,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",3472,98350391ed84bd6c17bfad3ba71b19e7,,0
05ae3ae8a4573ca5c3a16baabda5108e,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",2974,5850d9e04a9d703a40295796d3de3f7d,,0
05ae4893dd29925dbbe511c454b6d0c6,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",18192,a27f95a4e46edd8113a5f671fe2a0c08,,0
05ae71ba010c64b8fe9da32580879d33,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",15367,2adc9997cda63ee4eb2c7393f38e2dc7,,0
05af00c456972468f66f8d85eb56bb4e,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",15218,2adc9997cda63ee4eb2c7393f38e2dc7,,0
05b00348a425bf48a82870a2fceb11eb,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",3160,9392c7037882546366529260e466c4f2,,0
05b05631a7ebac8bdbcb76543ddfd72a,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you’re gearing up big or leveling up your game, this credit is the fuel you need to keep playing and stacking.",90618,4a839afe031d1d38d3df156172fa1c04,,0
05b0ad97652b56ecb9d62090b6733800,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",906,c00e5705213916e1490d2c992f6dfa1b,,0
05b11a3bfd79b3d84bc24a4c276081d6,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",10072,68a76c954caa2248c8324bc1a9dfc879,,0
05b3cce052178cf3c1a53aed1168771f,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",8096,98350391ed84bd6c17bfad3ba71b19e7,,0
05b43f339f7ba3d754bfa3f4b51038bd,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-22.png,"500 winners will each pocket $5 Site Credit. Whether you are gearing up for the next big win or leveling up your game, this credit is the fuel you need to keep playing and stacking.",15780,043d138d488119377814c159a71ab92b,,28
05b4af48c07b429ac2d57cbe42813506,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",90517,68a76c954caa2248c8324bc1a9dfc879,,0
05b53585f1ac4bb6bdc3acd5c71c0fba,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",9712,4a839afe031d1d38d3df156172fa1c04,,0
05b59a56c4558736c54b1743f581df84,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",4722,c00e5705213916e1490d2c992f6dfa1b,,0
05b629ff9f4b6934526eec6e13ef03c4,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",4799,98350391ed84bd6c17bfad3ba71b19e7,,0
05b68d31fc6ac54cd892f89af60deaa7,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",692,a27f95a4e46edd8113a5f671fe2a0c08,,0
05b914009acb73f81de765e3c32b2f19,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",11321,2232c71ebbc2993e3e74f29949edb0d6,,0
05ba0499e1f7fc588f5ea38ba9f6134c,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",4468,42900ae5f1bbac5a66a85335be06f750,,0
05ba21681364c84a1bd40e584e882906,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",14454,4a839afe031d1d38d3df156172fa1c04,,0
05bbf08c8cbaa31f301a3296eb2590ae,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you’re gearing up big or leveling up your game, this credit is the fuel you need to keep playing and stacking.",1392,41852603aee1921debdf0c74dc2270d3,,0
05bc055d035c90ab36bcc16802a8ff0a,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you’re gearing up big or leveling up your game, this credit is the fuel you need to keep playing and stacking.",54602,68a76c954caa2248c8324bc1a9dfc879,,0
05bc27cdb5cf475188b6bd2184a0fed9,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",18435,2adc9997cda63ee4eb2c7393f38e2dc7,,0
05bd0f378dc2d600a67dbc3362b0e521,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you’re gearing up big or leveling up your game, this credit is the fuel you need to keep playing and stacking.",19890,5850d9e04a9d703a40295796d3de3f7d,,0
05bdccbd5ead489ee15782c944733122,$100 ETH,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-11.png,Ten winners will each secure $100 in Ethereum. This prize puts the power in your hands.,1031,657f6cbea7fe98aa07ba43c67dd18fd4,,0
05bdde5143c374445fb5d5a313b4bede,$5 SOLANA,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Learn-More-About-SOL_Blog%20(1).png,"250 Winners! $5 Sol. Turn a small profit, then roll 5 times more for free!",4729,2342bd91c9089c0d0cd734d827ea632c,,5
05be48a25dda309cf5bcf418990d4478,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",5595,0b9c1ce2f2a70c754eb722b1bd01f021,,0
05c488e9f4eac1d53aad2a223aa653d4,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",16156,2adc9997cda63ee4eb2c7393f38e2dc7,,0
05c4df6318d38c878ab3853fb79d83a6,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you’re gearing up big or leveling up your game, this credit is the fuel you need to keep playing and stacking.",405,41852603aee1921debdf0c74dc2270d3,,0
05c5fe83c3775a636dd4fd7540ca693b,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",4718,c00e5705213916e1490d2c992f6dfa1b,,0
05c6d13b2a310c48f0422db3b64184e9,APPLE iPHONE 16 PRO,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-11.png,Your next crypto move deserves a life pro. Mint those NFTs like a pro with this beast of a phone.,52967,4a839afe031d1d38d3df156172fa1c04,,0
05c762216e9f39014d4b4f512e6a8677,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",10167,98350391ed84bd6c17bfad3ba71b19e7,,0
05c789b2f748bd16163c760c6ab364a2,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, do not miss your shot!",2188,4eab5c24995b70001057b43ad2da2286,,28
05cab81d7c4d749f96c1d9dd7317c230,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you’re gearing up big or leveling up your game, this credit is the fuel you need to keep playing and stacking.",65107,68a76c954caa2248c8324bc1a9dfc879,,0
05cdb8dd8cbdac951c4399dab1fe3c98,$1000 BITCOIN,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-02.png,"ONE chance to win $1,000 in Bitcoin. The ultimate prize for winners, make it yours.",5284,7775867da1719e721910d3310912ae52,,2
05cf6c60857c12c321539280fa4c01d8,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",4477,41852603aee1921debdf0c74dc2270d3,,0
05d20176f77467f45e08d78ee68d5210,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",2724,42900ae5f1bbac5a66a85335be06f750,,0
05d234557e43e7921955416b3383cbf7,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you’re gearing up big or leveling up your game, this credit is the fuel you need to keep playing and stacking.",2761,4a839afe031d1d38d3df156172fa1c04,,0
05d405c46ee406213b66c04f3fdc3c7e,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",7378,2232c71ebbc2993e3e74f29949edb0d6,,0
05d418494abe334f47620d5dd0bcb112,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",11052,45b653d085e3c34e2d645681158ce907,,0
05d575e673118f82a644de43a993289d,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you are gearing up for the next big win or leveling up your game, this credit is the fuel you need to keep playing and stacking.",672,a7aa5d101e26db234b2bfa3e865c7512,,26
05d7e89078ad1fe91458fe7b89e3c970,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",1345,41852603aee1921debdf0c74dc2270d3,,0
05d8347604fead3047f51a298ae41894,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",3757,7f46aab704feb31912265b2d7db8ecb5,,0
05d86b53295314b39cf8890832f0476b,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-21.png,"1000 winners will score $2 Site Credit each. It is a quick shot to get you back in the action, ready to make your next move. Start small, think big.",79067,043d138d488119377814c159a71ab92b,,29
05db05960420e936d8a323fec643a316,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",1804,41852603aee1921debdf0c74dc2270d3,,0
05dcf620180ca775f4d3601da2d75e81,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-21.png,"1000 winners will score $2 Site Credit each. It is a quick shot to get you back in the action, ready to make your next move. Start small, think big.",43162,6c2ae6fca5807305ce7706d7555604dd,,29
05dd7da55ba422c01dc798b7654e4eaa,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-20.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, do not miss your shot!",21327,043d138d488119377814c159a71ab92b,,30
05de6e3270e5c23b2a86e21612b33347,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-22.png,"500 winners will each pocket $5 Site Credit. Whether you are gearing up for the next big win or leveling up your game, this credit is the fuel you need to keep playing and stacking.",2094,043d138d488119377814c159a71ab92b,,28
05decdad4a85c8e80f1edb8b8b5cedcd,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you’re gearing up big or leveling up your game, this credit is the fuel you need to keep playing and stacking.",13561,45b653d085e3c34e2d645681158ce907,,0
05dee3b9fd735a472d5bfba356476fcb,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",3055,62957508c059df6154c0e198fe16a2fe,,0
05df2aefb36280070b5a7fcc1b99b4bc,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It is a quick shot to get you back in the action, ready to make your next move. Start small, think big.",4811,a7aa5d101e26db234b2bfa3e865c7512,,27
05dfca474badcf29b019ef859622bed0,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-22.png,"500 winners will each pocket $5 Site Credit. Whether you are gearing up for the next big win or leveling up your game, this credit is the fuel you need to keep playing and stacking.",76670,043d138d488119377814c159a71ab92b,,28
05e0cab5ded193a2bd0ec30945c98817,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",1276,41852603aee1921debdf0c74dc2270d3,,0
05e2c3458a0b8d51e03b712bef66e53a,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It is a quick shot to get you back in the action, ready to make your next move. Start small, think big.",3723,a7aa5d101e26db234b2bfa3e865c7512,,27
05e30993dc8c20ee54cef1a3cf0c6e2b,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",2227,5850d9e04a9d703a40295796d3de3f7d,,0
05e4c4cef9bfb51f37862eafdffc5e88,APPLE AIR PODS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-03.png,"Two winners will score AirPods, the perfect companion for late-night trades and endless Twitter spaces.",4284,a7aa5d101e26db234b2bfa3e865c7512,,13
05e5038425d84e685b176ca20f8568e4,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-22.png,"500 winners will each pocket $5 Site Credit. Whether you are gearing up for the next big win or leveling up your game, this credit is the fuel you need to keep playing and stacking.",6898,436eb21a077e44485ac4458238e181b5,,28
05e79eafb3fa115fddfa5abba8ec2158,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",10812,d84d9fb7acd0e1fdb2e1682fad4c8f4f,,0
05e9050b60aa195c4d1b8d6f3106991d,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-21.png,"1000 winners will score $2 Site Credit each. It is a quick shot to get you back in the action, ready to make your next move. Start small, think big.",56373,436eb21a077e44485ac4458238e181b5,,29
05eb41ae79deb8867e820dbe9cf56334,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you’re gearing up big or leveling up your game, this credit is the fuel you need to keep playing and stacking.",14013,98350391ed84bd6c17bfad3ba71b19e7,,0
05eb60c0b4a57b016d9cb7ff4f8dbafe,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",4843,41852603aee1921debdf0c74dc2270d3,,0
05eb6156d4a10117962249afb17521b0,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",4235,62957508c059df6154c0e198fe16a2fe,,0
05ef9b8fe8b4299852fadf7aba7db158,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you’re gearing up big or leveling up your game, this credit is the fuel you need to keep playing and stacking.",13787,2adc9997cda63ee4eb2c7393f38e2dc7,,0
05f2b84b1c3acd3ef74836f6e2123a70,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you are gearing up for the next big win or leveling up your game, this credit is the fuel you need to keep playing and stacking.",1164,4eab5c24995b70001057b43ad2da2286,,26
05f2befcae2c740ee0d3859855cf2503,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",2315,42900ae5f1bbac5a66a85335be06f750,,0
05f2c4292693792bf91534caa1ea4311,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",13761,2232c71ebbc2993e3e74f29949edb0d6,,0
05f320c80cc6c32b1365eb436228b793,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-22.png,"500 winners will each pocket $5 Site Credit. Whether you are gearing up for the next big win or leveling up your game, this credit is the fuel you need to keep playing and stacking.",6288,436eb21a077e44485ac4458238e181b5,,28
05f33b30024d85269af545c41b3e660a,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",53810,4a839afe031d1d38d3df156172fa1c04,,0
05f37ec1753588805e4184888b7ea405,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-20.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, do not miss your shot!",4908,6c2ae6fca5807305ce7706d7555604dd,,30
05f5954bf1d5ee4a483c7cc8d23e33de,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",10284,98350391ed84bd6c17bfad3ba71b19e7,,0
05f5dd9fafd8b251d7244dc9c4938e4b,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",4508,98350391ed84bd6c17bfad3ba71b19e7,,0
05f7b8f9ec72f4e20428348668f0d42b,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",12524,d84d9fb7acd0e1fdb2e1682fad4c8f4f,,0
05fb6d05ec098c26f2639f066084a6e7,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-21.png,"1000 winners will score $2 Site Credit each. It is a quick shot to get you back in the action, ready to make your next move. Start small, think big.",19544,043d138d488119377814c159a71ab92b,,29
05fe849c1c44a8e185466791f257db3a,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",62955,68a76c954caa2248c8324bc1a9dfc879,,0
0603292991b5eabc46c436c43c6faf0a,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",15123,98350391ed84bd6c17bfad3ba71b19e7,,0
0603c1c1ee82fc9850d7545808b31ead,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, do not miss your shot!",3060,4eab5c24995b70001057b43ad2da2286,,28
